Cebpe,Cenpa,Creb5,Dach1,Ebf1,Egr1,Ets1,Fos,Fosb,Gata1,Gata2,Gata3,Gfi1,Gfi1b,Hlf,Hmga2,Hmgb2,Hmgb3,Ikzf2,Irf7,Irf8,Klf1,Klf12,Klf2,Klf6,Mecom,Mef2c,Meis1,Myb,Myc,Mycn,Nfe2,Nfia,Nkx2-3,Pbx1,Pgr,Plek,Pou2f2,Rora,Satb1,Spi1,Tox,Tsc22d1,Zbtb20,Zfhx3,Zfp36l1,Zfp467,Zfp532,Zfp608,Zfpm1
0.0,0.0004859033493714235,0.0,0.00019433487748065498,0.0,0.0,0.0,0.0,0.0,0.0,0.0001354223340339182,0.0,0.0,0.0,0.0,0.0,0.001954777666471421,0.0,0.0,-0.0,0.00042263785142081234,0.0,-0.0,0.0,0.0,0.0,0.0003076318038873621,0.0001434147720563092,0.0009803111647979888,0.0004191250241083917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018181076869632287,0.00033543891287960564,0.0,0.00033951191673571926,0.0,0.0,0.0,0.0,0.0,0.0,0.0004605694752008345
0.0,0.0,0.0,0.003763717500725794,0.0,0.00029988021459412956,0.0,0.0008975126376910177,0.0005308046833044887,0.001279213719295607,0.00107004098765685,0.00043156698446077807,0.0,0.0011496618749485057,0.0009946740729136795,0.0,0.015649733726932662,0.0017628240946573406,0.0010451684476364444,0.0001733687241892573,0.001151076703794291,0.0007149975950103485,0.0,0.00017827590920983793,0.001354167498393146,0.0,0.0018965777891251992,0.003347509825749582,0.007453574188858943,0.004484219613849965,0.001379867236722055,0.0006764261216656332,0.0003395253411241708,0.0004076467979143815,0.0029149855340711503,0.0,0.0006549587886243886,0.001962815500495995,0.0,0.0008762114946065137,0.003995553284430277,0.0003520224201616351,0.001911900116848289,0.0040407536099075145,0.0003731585661476411,0.001152876525016687,0.0,0.0,0.0034555248326920383,0.00222527660438469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002030814951795891,0.0019863475241550382,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.00118357793554167,0.001204739052429904,0.0,0.0,0.0,0.0013139336146204272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001455515575103615,0.0,0.0,0.0,0.0,7.247938542674984e-5,0.0
0.0,0.003105957602766926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005154799836146993,0.0,0.0,0.0024896147014385576,0.0,0.00683035607931708,0.0006293673946241585,0.0,0.0,0.0021926113287082,0.0,0.0,0.0,0.00042274207451140425,0.0,0.0007497823199326403,0.0011803356296836848,0.013203904773330045,0.005669139180463193,0.0,0.0,0.0,0.00018653380198185507,0.0,0.0,0.0,0.0009839039377472214,0.0,0.003581664442107342,0.00035017655775499215,0.0,0.0,0.0022690577951858908,0.0,0.0,0.0006390034902754721,0.0001258236649784375,0.0008192474674981534,0.0007823932001641484
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007305853431978197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00016471644110305564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005696174323741442,0.00018218677181041157,0.0,0.0,0.00024524127076287067,0.0,0.0,0.0,0.0,0.0,0.0,0.00021032624491732974,0.004335285420646748,0.0008541841839612291,0.000168870075640596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000417121603914411,0.0,0.0,0.0017890916034068796,0.0,0.0,0.0,0.0,0.001879782780520367,0.0009403217644247432
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00102337062139677,0.0004213325442810889,0.0,0.0,-0.0,0.0,0.0,0.0,0.006046574676226182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008468327030381785,0.0,0.0,0.005640144170356184,0.00019389703174080286,0.0,0.0,0.0007968702270615934,0.0009952338982777836,0.0,0.0,0.0,0.0,0.0,0.0001991064456967756,0.0001585984509494924,0.0,0.0,0.0013785258942195615,0.0,0.0,0.0,0.0,0.00033279849231500347,0.0
0.0,0.00020413622484917113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001780799077126631,0.0,0.0,0.0,0.0,0.0,0.011536629490193188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019087948684465283,0.0,0.0,0.0,0.004059494390613323,0.005607402940029982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017722619769771283,0.0,0.0,0.000377475896847463,0.0,0.0,0.0,0.0,0.0002509001051715157,0.0006561430245096735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043622045044275255,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.006473607576960843,0.0018723964327254095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001850970916483785,0.0,0.0,0.0,0.0,0.0,0.0
0.000179851389546494,0.0011748335065061635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022125076016832855,0.0,0.0,0.0001901346963226018,0.004343927990542659,0.0,0.00461137057165199,0.012580426507844227,0.0,0.0,0.0,0.0031009984943151034,0.0,0.0,0.0,0.0,0.0007918102278033565,0.0,0.003485160164004481,0.0011470640439193332,0.0,0.0,0.00019202725621225714,0.00026505640974919253,0.0021821867353735112,0.0,0.00010835953012258356,0.00015548047201264029,0.0,0.0,0.0016122159415529885,0.0,0.0,0.00026937661273668603,0.0,0.0,0.0,0.0,0.0006973871148097353,0.0004918459331260949
