Cebpe,Cenpa,Creb5,Dach1,Ebf1,Egr1,Ets1,Fos,Fosb,Gata1,Gata2,Gata3,Gfi1,Gfi1b,Hlf,Hmga2,Hmgb2,Hmgb3,Ikzf2,Irf7,Irf8,Klf1,Klf12,Klf2,Klf6,Mecom,Mef2c,Meis1,Myb,Myc,Mycn,Nfe2,Nfia,Nkx2-3,Pbx1,Pgr,Plek,Pou2f2,Rora,Satb1,Spi1,Tox,Tsc22d1,Zbtb20,Zfhx3,Zfp36l1,Zfp467,Zfp532,Zfp608,Zfpm1
0.0,0.002414154283924202,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.001149251857790544,-0.0,0.0,0.0,0.0,0.0,0.0016253855074693062,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.00016946261391314124,0.0,0.0037584904161605676,0.0001411905196626248,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.001484785039207754,0.0,0.0,0.0,0.0,0.0008851012484558697,0.0,-0.0,0.0,0.00041894192838183575
0.002044801813037938,0.0,0.0,0.02734560087180785,-0.0,0.0024368567747020363,0.003044336544133639,0.00919295931376193,0.008627643659507724,0.011489938250349583,0.02169243439750575,0.005885886360437093,0.0,0.0366523135671139,0.0026485506099320176,0.0006782177243650177,0.016749124880012737,0.02305973336030215,0.009563129049253057,0.005825215858104377,0.0006095861179557759,0.011243875382779382,0.0,0.0005462891030924462,0.013683475974091617,0.0025866275093983267,0.017921215846945105,0.012544162029045656,0.0668632718032344,0.023061839932036716,0.004755220527780105,0.012229374788489424,0.021108810656620406,0.0008467245210528329,0.006300761696778581,0.0,0.0027976377754648576,0.0050933232570476855,0.0002583918723534917,0.0016545409717995674,0.02981724287885326,0.0012834707978749936,0.01211777255240042,0.012440670002881935,0.0035123464071269116,0.02489857274391172,0.0026333002882974257,0.0,0.005501594590466719,0.013112291150613974
-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.0,0.015130998081716227,-0.0,0.0,-0.0,0.0,0.0,0.00023845935563346007,0.0,0.0008147642273640399,0.0029781546098055396,0.0,-0.0,0.001801458833352046,0.0,0.0,0.006751612351217545,0.0005183938064842741,0.0,0.0,0.00018190452596357487,0.0005595045695602138,0.0,0.0,0.0,0.0,0.000725309647706375,0.03458714305896017,0.01803432234700524,0.003702268435842957,0.0013862388654763379,0.0,0.014002743005212915,0.0,0.0006512604214062787,0.0,0.0,0.000532550543402139,0.0,0.0,0.003562667293909031,0.0,0.0,0.0003865501524375689,0.0,0.004468034472820414,0.0,-0.0,0.00019479027629202422,0.0002385739255070969
-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.0,0.0026316838472274645,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,9.335830122994201e-5,-0.0,-0.0,0.0,-0.0,-0.0,0.007150925089494432,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0005207869844762042,0.0,0.0036330896982871563,0.0002821222390391523,0.0,0.0,0.0006970251321324582,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0017148056048326872,-0.0,0.0,0.0,-0.0,0.0005007945049951279,-0.0,-0.0,-0.0,0.0
0.0,0.0008793949983001079,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.001951069266930578,0.0009593638880079219,0.0,-0.0,0.0,0.0,-0.0,0.002069395278343669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0005517801093066869,0.006406621498527783,0.0,0.0,0.0,0.0018704218989936197,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0026092387360560874,0.0,0.0,0.0,-0.0,0.000396691597423577,0.0,-0.0,-0.0,0.0
0.0,0.008062838767699455,0.0,0.00015378060391786977,-0.0,0.0,0.0,0.0,0.0,0.0,0.008725074675610824,-0.0,0.0,0.0,0.0,0.0,0.003841384722041475,0.0,0.0,0.0,0.0,0.0006570447077776237,-0.0,0.0,0.0,0.0,0.0008603743098754384,0.021108642109676865,0.0063775809448576755,0.0016336146957366265,0.0,0.0,0.005678533622088616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034461697210008656,-0.0,0.0,0.0,0.0,0.00013928069055274897,-0.0,0.0,0.0,0.0
0.0,0.0011460213442042733,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0006165811554346007,-0.0,-0.0,0.0,0.0,0.0,0.007880211766055606,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.00015560503503421128,0.002559468021644893,0.006925750518546846,0.0,0.0,0.0,0.0010971264011497804,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0010095720887069205,-0.0,0.0,0.0,-0.0,0.0005315357539254252,-0.0,0.0,-0.0,0.0
0.0001470186646405497,0.010191369656455392,0.0,0.008782875979597166,0.0,0.0,0.0,0.0,0.0,0.0,0.00771144985344201,0.0010788634648016236,0.000133563304129225,0.02296581424800569,0.003478790866372459,0.0,0.00874937605304835,0.0002528420415380331,0.0,0.0,0.0,0.0024633753606166375,0.0,0.0,0.0,0.0008586555466480877,0.0018736897211674743,0.00147292243013869,0.014360027242434955,0.010951839478079154,0.0,0.0,0.004973436195896436,0.0,0.00020863551318565585,0.0,0.0,0.00035958342791541503,0.0,0.000603905293153538,0.010667076831366216,0.0,0.0,0.0,0.0,0.0022117756857913916,0.0,0.0,7.611516181777606e-5,0.0014517599574051902
