Cebpe,Cenpa,Creb5,Dach1,Ebf1,Egr1,Ets1,Fos,Fosb,Gata1,Gata2,Gata3,Gfi1,Gfi1b,Hlf,Hmga2,Hmgb2,Hmgb3,Ikzf2,Irf7,Irf8,Klf1,Klf12,Klf2,Klf6,Mecom,Mef2c,Meis1,Myb,Myc,Mycn,Nfe2,Nfia,Nkx2-3,Pbx1,Pgr,Plek,Pou2f2,Rora,Satb1,Spi1,Tox,Tsc22d1,Zbtb20,Zfhx3,Zfp36l1,Zfp467,Zfp532,Zfp608,Zfpm1
0.0,0.001336722967554358,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.000164334237253011,0.0005142841016301282,0.0,0.0,0.0,0.0,0.0,0.0031388272101991153,0.0,0.0,0.0,0.0006241367410357718,0.0,0.0,0.0,0.0,0.0,0.001563093822572189,0.00018200658292472777,0.0010715743327392134,0.0001854054555024895,0.00014923915994194403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020132751143986036,0.000864825908784353,0.0,0.00020144238130562903,0.0,0.0,0.0,0.0,-0.0,0.0,0.0004989116327802877
0.0003148766348337745,0.0,0.0007082263993851354,0.00849557063497737,0.0,0.0018739914043024095,0.0005391074656978141,0.004241102844250052,0.002460449467642633,0.0025586313494395073,0.004190964461279652,0.0032359974518324126,0.0010306458050817445,0.0032194503830480364,0.0017526864453133867,0.0007195882956738953,0.04295930229445928,0.0032760582792823595,0.004020179674695892,0.0016296240017703648,0.0014602039276286095,0.003896217390635469,0.0,0.0012401842555462561,0.0058986134279663295,0.0010106873801093534,0.004702235241647708,0.010443795360375416,0.01826197896712788,0.00957554035280236,0.0028331773844183644,0.003325838817965693,0.002311466388341534,0.002673136030065488,0.0037153754280326474,0.00012954427472851304,0.0022574361008340475,0.00600079104753188,0.0010845758952463813,0.0015126604863713589,0.006718530636114776,0.0033830394654324122,0.003659221731880758,0.007895314557613553,0.0028027252987007055,0.0038975759239441125,0.001591127054577108,0.0,0.006294602523268137,0.005833657891714566
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003609754613454995,0.0,0.0,-0.0,0.0,0.00012819337305696246,0.0,0.0010869810404295147,0.0005008601076514387,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0004964807370287164,0.00016412904610468848,0.000443392156298808,0.0,0.0,0.0,0.00027506394186639985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000535087793579872,0.0
0.0,0.00770272339769193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015382652653014618,0.0,0.0,0.0,0.0,0.0010979115753024966,0.0,0.016140997474015404,0.0008115627875519803,0.0,0.0,0.003373220948871193,0.0,0.0,0.0,0.0,0.0,0.0012146087711781654,0.0008683548252270135,0.009007193356529112,0.002511318093446086,0.0,0.00029441316574043905,0.0,0.0,0.0,0.0,0.00013783663057046966,0.0006123416992079474,0.0,0.0022170637614209628,0.0009270485146242076,0.0,0.0,0.0011115413407057594,0.0,0.0,0.0,0.0,0.0003354602854895375,0.0008360046963319899
-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0007599965943495372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006499381648477982,0.0,0.0,-0.0,0.0007846540986637777,0.0,0.0,0.0,0.0,0.0,0.0002719374817301348,0.0007258033766271536,0.0025153663768918734,0.0003365957819024476,0.0,0.00014417936156387035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006746620118020068,0.0,0.0,0.0,0.0,0.0020715118795454797,0.0008408698921162257
0.0,0.0002582044958484332,0.0,0.0,0.0,0.0,0.0,0.0,0.00018940787663955863,0.004033515132548227,0.0,0.0,-0.0,0.0,0.0008786848572800258,-0.0,0.013490691388187055,0.0,0.0,0.0,0.00014495598733286694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029917589165098755,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.00011976725764393722,0.0,0.0,0.0,0.0009115317123297197,0.0,0.0,0.0,0.0,0.0003475238617518285,0.0
0.0,0.0013304611344495017,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.00037871544597582046,-0.0,0.0,0.0,0.0,0.0,0.015479304308357065,0.0,0.0,0.0,0.0002991814355308778,0.0,0.0,0.0,0.0,0.000427143471048292,0.0006104578708539983,0.0006062345478632276,0.004346488911977076,0.0025428339390483577,0.00015856737673392365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006100361095409193,0.0,0.0,0.00013225412962111424,0.0,0.0,0.0,0.0,0.0,0.0006599777935746079
0.0,0.0007407861103200346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00783999867037469,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,9.990776705746246e-5,0.0,0.0034863169589440107,0.0011108555228932573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006515092669477987,0.0,0.0,0.0,-0.0,0.0,0.0
0.0007212678253018072,0.003699340454595832,0.0,0.00012103985001999523,0.0,0.0,0.0006345385082070602,0.0,0.0011836668068451253,0.0,0.005165881164244365,0.00036539672478418106,0.00017345515655628127,0.0012574052892285435,0.015213608587704288,0.0,0.010276724191121429,0.00775526306389061,0.0,0.0,0.00026209204571950653,0.008841151886149829,0.0,0.00012430802207261463,0.0,0.0,0.006298636254909746,0.00022826174587692663,0.007744851009973613,0.002264526505492071,0.0,0.0,0.0009236114110743876,0.0,0.0017629898355893403,0.0,0.0006821249550610468,0.0004567816040068999,0.0,0.00040792059140784195,0.004195780652511475,0.0,0.0008403766426084529,0.00019426375442354107,0.00015711696617242213,0.000194764421097008,0.00020713368760803819,0.0,0.002455686150234941,0.001201814209775956
