Cebpe,Cenpa,Creb5,Dach1,Ebf1,Egr1,Ets1,Fos,Fosb,Gata1,Gata2,Gata3,Gfi1,Gfi1b,Hlf,Hmga2,Hmgb2,Hmgb3,Ikzf2,Irf7,Irf8,Klf1,Klf12,Klf2,Klf6,Mecom,Mef2c,Meis1,Myb,Myc,Mycn,Nfe2,Nfia,Nkx2-3,Pbx1,Pgr,Plek,Pou2f2,Rora,Satb1,Spi1,Tox,Tsc22d1,Zbtb20,Zfhx3,Zfp36l1,Zfp467,Zfp532,Zfp608,Zfpm1
0.0,0.013871514183879805,0.0,0.003495830150894122,0.0,0.0023694986126321683,0.005213494744988098,0.0007529752565225215,0.00026968588544839384,0.004208250408011042,0.022542834841714317,0.0,0.0016896363097980496,0.0025145391320140487,0.006161543273405533,0.0003435591149037881,0.008212260817316224,0.0014029271735575832,0.00526268463813178,0.0,0.006350813134943244,0.013966942878984031,0.0,0.0014838966878191334,0.002876399010414369,0.0,0.0016689559283199137,0.001524143002338281,0.003398801301831754,0.006726347235573225,0.0009311578667406846,0.0005389186940659395,0.0004344335931486948,0.001229665278695162,0.00431338515459977,0.0,0.00020495268200699732,0.0013057245858253096,0.0,0.0010499980407271993,0.0016668104291032056,0.001399368522657353,0.0019019157206056625,0.003780644132979183,0.00025095244429931135,0.00014239794182065169,0.00028493739600159856,0.0,0.00038973486660974846,0.0023265208200470983
0.0017946517822263683,0.0,0.0,0.007153870031216914,0.0,0.001346486241918219,0.001764225813913358,0.004870915687304623,0.001855824688389674,0.007136095434027708,0.00626408723000265,0.002016722485607702,0.0015097639298528344,0.0041481676676922985,0.001293075057414047,0.00093609796388874,0.012166004832646491,0.005504370419903683,0.006971390338915518,0.0010120947202347172,0.0016812875512158716,0.0057157208076415895,0.0,0.0018934766545030922,0.004482916419041288,0.00036592269280022807,0.00801327618465874,0.006502721560375128,0.024069550576688557,0.012434237279921271,0.0031056076172982817,0.002949979772350741,0.00418556987903455,0.0006576208794398727,0.0018357531224459794,0.0001408301077490473,0.002356799629214746,0.004093905163224065,0.0007732212916915331,0.0020346118629761614,0.01755445461973298,0.0006569178038771314,0.006657042235820931,0.006268993745488269,0.002594550136117979,0.005095154332409816,0.0007009711611590183,0.0,0.004243012292302225,0.022603605000605858
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.00023066728691401722,0.0,0.0,0.0,0.0,0.0,0.0004563432173458233,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.0029629444425387924,0.005698935636606121,0.0,0.0,0.0,0.0,0.0009053158516553125,0.00032795664854498585,0.0006368932930799001,0.001292207392162393,0.0028049659176911552,0.0011113435738176053,0.0,0.0004890123164308854,0.00030815221830280196,0.00013254157767127184,0.009438254485245701,0.0012101467286103375,0.001530231225462527,0.0,0.007638862968831005,9.489522132992076e-5,0.0,0.0013359465986673737,0.0018016843753404371,0.00011386862645864845,0.0008625554275268968,0.001433728712399017,0.007211126237267856,0.0032632571126131257,0.0033459796924698477,0.0027682052695872685,0.0005879344558896021,0.00020401442398386427,0.004299199399098605,0.0,0.0003853428496038251,0.0012370077447964936,0.0,0.0015011281414993895,0.00941199712468406,0.0,0.0012731920988937537,0.0039466200048812496,0.000253772813097259,0.009800986205550585,0.0013092682592924405,0.0,0.00019893706021120033,0.02542883833161343
-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0008238751631774142
0.0003625058966588608,0.0023953183612830872,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006970873356383495,0.000331380698652739,0.0,0.0,0.0,0.0,0.0,0.004685885121474703,0.0,0.0,0.0,0.0010494405430504332,0.0,-0.0,0.0,0.0,0.0,0.0030028603246594378,0.0,0.004102283717303635,0.00036592268808417067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011312469996239208,0.0,0.0,0.0,-0.0,0.0038139402253805875,0.0,-0.0,0.0,0.01041042154379292
0.0015169383479868397,0.00242970823143766,0.0,0.0017319843980014502,0.0,0.0,0.0,0.0067524228529692795,0.0,0.07813931800091262,0.004366373838768402,0.0013729154211783237,0.0,0.007355672053776279,0.00025593837998654986,0.0,0.01461895620757309,0.0,0.004970539214959099,0.0028816608680433085,0.0010378392014937926,0.0010887872185168998,0.0,0.00025189731804259666,0.008158316736381361,0.00036489517621477244,0.0007937774788339923,0.0025118529353420245,0.001008503754535938,0.0033866460760683045,0.00017464661160328243,0.0010573657609296988,0.0003425362457293059,0.0,0.0,0.0,0.0,0.0,0.017104950378222867,0.008629495030669183,0.011120014399786625,0.005521316452835986,0.0015645894665446344,0.005639400514018435,0.0,0.0,0.0,-0.0,0.0,0.008091880942140108
0.001953501440323323,0.0027075417725872103,-0.0,0.00017081006209116595,0.0,0.0,0.003468190825327379,0.0,-0.0,0.003669312988234967,0.001147405700354237,0.0,0.0,0.0003034755188742119,0.0,0.0,0.005246795240263519,0.0,0.0006642809873239966,0.0,0.0006687010398646817,0.0,0.0,0.0,0.0,0.0,0.00026028054710879045,0.0003019231171767431,0.002510205957952115,0.0016089508870781068,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0015692166653831045,0.0,0.00022802352723839264,0.0,0.0,0.0014236186918828164,0.0,-0.0,0.0,0.01193111109252597
0.0004232328993696091,0.0009058562072887973,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007328503761730339,0.0003536673299245237,-0.0,0.0,0.0,0.0,0.0,0.004119411618726577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007415198549762247,-0.0,0.00016323866962123998,0.0,0.0028500434638330276,0.0005563321788299748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015184346156095693,0.0,0.0,0.0,0.0,0.0005877869171694271,0.0,0.0,0.0,0.004660459257656846
0.019668109797378725,0.03377655594086461,0.0,0.008389238107903037,0.0,0.0002940135536958731,0.012764253931908016,0.004397071055794413,0.00405212833957019,0.0,0.0328205141079974,0.002075688462446469,0.01971902453585388,0.00694473810497245,0.008006869127115377,0.007636758361904798,0.022841704775460176,0.005757297533205894,0.0054434368561682295,0.0026251652374029953,0.014733009826682842,0.01730021969293415,0.0,0.0024891631417601826,0.004095699868327311,0.00805387257329086,0.014113929214446746,0.007642600541142665,0.012287737760191913,0.05077257953867216,0.01680543106652409,0.007554841698912188,0.012038929640853641,0.003936059253918482,0.003416635737939936,0.0,0.0012841387209398432,0.0046842993079017,0.0002744160509400434,0.004295460484096111,0.013219878210138213,0.0,0.010694620133045753,0.011486498114660643,0.005671663971743561,0.011282760584839163,0.00598614240105352,0.0,0.020506617552267268,0.02925280528148912
